name,data,notebook,ts,parameters
cagr,34.688510394241895,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe,0.5192252275940759,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sortino,5.641696824565114,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ir,2.059300835177537,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ann_return,2.1418187640209156,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
maxdd,-0.5168708902125994,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sharpe,2.566828550986587,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ann_std,0.7980513687590001,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
fees,16.803618459263078,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae,-0.1282488171182214,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae_std,0.15762525474798073,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
win_rate,0.6588736698769183,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe_std,1.4368593394815625,momentum-research-backtest.ipynb,2026-05-12T14:13:19.686881,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
