name,data,notebook,ts,parameters
ann_std,0.7779927026152391,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sortino,4.455152399472015,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
fees,1.9318000348542916,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe_std,4.363852207243403,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
maxdd,-0.4497818265414979,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sharpe,2.1797742150008768,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae,-0.15439255940576932,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ir,1.6571885533294366,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
win_rate,0.6271734179162916,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe,1.3900138210635555,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae_std,0.1490792790699287,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_return,1.7396478121146397,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
cagr,11.518125179073515,momentum-research-backtest.ipynb,2026-05-12T15:10:49.023073,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
