name,data,notebook,ts,parameters
sortino,1.6387249495606955,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
mae_std,0.315028015543602,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
ann_std,0.6072347351862181,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
sharpe,0.8270701735357872,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
maxdd,-0.5399027922947858,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
mae,-0.13243724113688213,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
fees,0.6664526772014666,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
ann_return,0.49571797718445393,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
mfe,0.15580643215448453,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
mfe_std,0.4022309838541152,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
ir,-0.048435630303594844,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
cagr,0.6991953434666192,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
win_rate,0.5717823304711637,momentum-research-backtest.ipynb,2026-05-12T14:15:29.374680,"{""days_holding"": ""3"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""21""}"
