name,data,notebook,ts,parameters
cagr,-0.6667230946026221,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mae,-0.12026952476020611,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mfe,0.11763710631428845,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
ir,-1.3456485336994986,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
ann_return,-0.7455940914080084,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
win_rate,0.5506167587475732,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mfe_std,0.32632044673667515,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
ann_std,0.5731635590238244,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
sharpe,-1.1887892130766806,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
maxdd,-0.6645091648503358,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
sortino,-1.6714809761384384,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
fees,0.12637879107669814,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mae_std,0.37770911831200793,momentum-research-backtest.ipynb,2026-05-12T16:06:54.065723,"{""days_holding"": ""60"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
