name,data,notebook,ts,parameters
mfe,1.2224137443558654,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sharpe,1.3578540631467686,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_return,1.150114722540928,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
fees,0.16433634784149032,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
win_rate,0.47961664772009593,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_std,0.7714944580968517,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae,-0.22118216342842353,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
cagr,3.54623090845999,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
maxdd,-0.47075434231448776,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ir,0.9854344827740608,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe_std,4.504644568078817,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sortino,2.8579044950073524,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae_std,0.16939304006371925,momentum-research-backtest.ipynb,2026-05-12T15:57:24.386004,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
