name,data,notebook,ts,parameters
ann_std,0.2782139891744906,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
mfe,0.15056985588144184,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
sharpe,-1.4370235130160274,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
fees,0.10996181748750858,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
win_rate,0.5870540701334293,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
cagr,-0.4619489807553315,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
sortino,-2.112022260031625,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
maxdd,-0.47428063843408075,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
mfe_std,0.4157172919503331,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
mae_std,0.2842509241897994,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
ir,-1.4577276803521755,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
ann_return,-0.4018158922251374,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
mae,-0.10896517626425946,momentum-research-backtest.ipynb,2026-05-12T14:07:50.882897,"{""days_holding"": ""3"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""60""}"
