name,data,notebook,ts,parameters
win_rate,0.6319751307290664,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ann_std,0.3219152055885548,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sharpe,1.212491685638566,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae,-0.08562150999087342,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
cagr,0.6939777565887029,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
fees,0.21237173059802575,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ann_return,0.384380718143367,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe,0.3015647695703483,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae_std,0.11701852352499063,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ir,0.08912373119934455,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe_std,1.286713431718357,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sortino,2.0684749219775704,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
maxdd,-0.35651103160206393,momentum-research-backtest.ipynb,2026-05-12T14:03:13.792338,"{""days_holding"": ""3"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
