name,data,notebook,ts,parameters
maxdd,-0.35132519387545746,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_return,0.5358705718860257,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sharpe,1.6805903928810246,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae,-0.13113236316334265,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ir,0.4540310249018385,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe,0.2607412109698568,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe_std,0.6110861316737832,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae_std,0.19229596079687272,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
win_rate,0.6384455370248253,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sortino,3.3702994012175362,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
fees,0.5042306203732978,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
cagr,1.3850263802004548,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_std,0.35632501081522044,momentum-research-backtest.ipynb,2026-05-12T13:49:14.859760,"{""days_holding"": ""1"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
