name,data,notebook,ts,parameters
sharpe,0.07139708605685613,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mfe_std,0.4648193881400927,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
ir,-0.67245952086993,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mae,-0.08838806690450238,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mfe,0.19911801351725752,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
ann_std,0.3278588543789692,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
cagr,0.08961674093353564,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
maxdd,-0.5049931439123011,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
ann_return,0.024404052841887153,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mae_std,0.1809066277721766,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
win_rate,0.6439318483671588,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
fees,0.3814667400772691,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
sortino,0.42007779391061334,momentum-research-backtest.ipynb,2026-05-12T14:41:58.259935,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
