name,data,notebook,ts,parameters
mfe,0.15646501616538067,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mfe_std,0.37893636243964035,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
sortino,-1.9048683616929343,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ann_std,0.20661923089140058,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ir,-1.4368408553876444,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
fees,0.13451731766990022,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
sharpe,-1.379684658259603,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
cagr,-0.35025851610629144,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mae_std,0.23541479435835566,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
win_rate,0.6097063911573896,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
maxdd,-0.43585829195081727,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ann_return,-0.2923924811474041,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mae,-0.09431020259327598,momentum-research-backtest.ipynb,2026-05-12T14:40:40.503837,"{""days_holding"": ""14"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
