name,data,notebook,ts,parameters
ir,-1.063055224208135,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mae,-0.11764754418780596,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
win_rate,0.5877204675472592,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
ann_std,0.4146318262711413,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
sharpe,-0.5118122695453133,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
sortino,-0.6385919755936048,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mfe,0.18623713868945183,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
maxdd,-0.5402358129784717,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
fees,0.23872634520551653,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
cagr,-0.3328384593425101,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
ann_return,-0.27747274108373177,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mfe_std,0.5684251256717607,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
mae_std,0.3159100169834137,momentum-research-backtest.ipynb,2026-05-12T14:11:55.782785,"{""days_holding"": ""3"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.1"", ""days_momentum"": ""60""}"
