name,data,notebook,ts,parameters
cagr,0.06146586943543891,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
ann_std,0.32810806076109744,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mae_std,0.18021895277244881,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
sharpe,0.032223562823558094,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
fees,0.3526721739439733,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mfe,0.19758638723254215,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
win_rate,0.6418662259522839,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mfe_std,0.4494469365619588,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mae,-0.08803121824905605,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
ir,-0.690113208447184,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
sortino,0.36035711186577957,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
maxdd,-0.5088672773200767,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
ann_return,0.007148807648665281,momentum-research-backtest.ipynb,2026-05-12T15:25:13.035028,"{""days_holding"": ""30"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
