name,data,notebook,ts,parameters
fees,0.4324268743387085,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
sharpe,1.6196589362358824,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
ir,0.6884803110570485,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
mfe_std,1.2323764031375646,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
ann_return,0.663760328477541,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
ann_std,0.4121788190841279,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
mfe,0.3831397258363588,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
mae_std,0.11503436545686757,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
win_rate,0.6170163391211185,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
cagr,1.442719476608097,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
mae,-0.09097041331813979,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
maxdd,-0.3595867570125568,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
sortino,2.8553531085786608,momentum-research-backtest.ipynb,2026-05-12T14:24:04.354123,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""100""}"
