name,data,notebook,ts,parameters
ann_return,0.038303814684113535,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
maxdd,-0.5027279300698092,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mfe,0.1983982205185512,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
sharpe,0.12282652977650688,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
ir,-0.6564140935280244,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mfe_std,0.4719036941237232,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
win_rate,0.6408637798498072,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
sortino,0.49126390533431114,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mae_std,0.18038170491540806,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
ann_std,0.3258259830545863,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
fees,0.4027016905054871,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
mae,-0.08861706460788567,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
cagr,0.11112913085250095,momentum-research-backtest.ipynb,2026-05-12T14:05:29.050316,"{""days_holding"": ""3"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""3""}"
