name,data,notebook,ts,parameters
ann_return,1.9441799512013993,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
maxdd,-0.42319012724209126,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mfe_std,0.9810814940936745,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
sharpe,2.5655416271477756,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mfe,0.46294274607218755,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
win_rate,0.6934883987916873,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
sortino,6.189367681417405,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
fees,11.09220957259694,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mae,-0.19579860653293535,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
ann_std,0.7286345462863962,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
cagr,32.682689861905196,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mae_std,0.23995421911945483,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
ir,2.066895749710949,momentum-research-backtest.ipynb,2026-05-12T13:55:48.595683,"{""days_holding"": ""1"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
