name,data,notebook,ts,parameters
ann_std,0.32596339223886517,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mfe,0.19796416992319182,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mae_std,0.17978953512678764,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
cagr,0.10968684363839651,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
maxdd,-0.5032830290267902,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mfe_std,0.4677717740993408,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
sortino,0.4461446633214514,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
mae,-0.08791002149755861,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
fees,0.40285960075816923,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
win_rate,0.6415113733272039,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
sharpe,0.09030206481383413,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
ir,-0.6687817778516324,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
ann_return,0.03140559984889475,momentum-research-backtest.ipynb,2026-05-12T14:23:13.121060,"{""days_holding"": ""7"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""80""}"
