name,data,notebook,ts,parameters
ann_std,0.3409496973103151,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
sharpe,1.1993117696856561,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mae_std,0.1181541202249628,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mae,-0.10881396358689326,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
win_rate,0.5790764053482237,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
maxdd,-0.3407884903736272,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
cagr,0.753496876169939,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
ann_return,0.39620634315656805,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
sortino,2.1287140351096734,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
ir,0.15305545431457412,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
fees,0.10146480676337558,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mfe_std,1.5713305971634723,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
mfe,0.4640183571556288,momentum-research-backtest.ipynb,2026-05-12T14:38:38.547313,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""5""}"
