name,data,notebook,ts,parameters
sortino,-2.2671582870261515,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
win_rate,0.5974978491399948,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
mae,-0.17407758116214617,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
fees,0.04241977509276679,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
mfe,0.11430102364161256,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
mae_std,0.3921922825190912,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
mfe_std,0.19540140710046922,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
ir,-1.320448072568909,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
maxdd,-0.5799054131699917,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
ann_std,0.37441461877678306,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
sharpe,-1.438457963558926,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
ann_return,-0.47232815415834695,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
cagr,-0.5168183922096621,momentum-research-backtest.ipynb,2026-05-12T15:36:47.808068,"{""days_holding"": ""30"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""100""}"
