name,data,notebook,ts,parameters
ann_std,0.28558530641579305,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
fees,0.2443293115527013,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
maxdd,-0.4657646007578702,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
mae,-0.08567324061649886,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
mae_std,0.153076132077731,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
mfe,0.19017048790254787,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
ir,-0.8460725062683617,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
sharpe,-0.10127949345118042,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
mfe_std,0.4346966311479004,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
win_rate,0.6356507220567764,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
sortino,0.09057410672626992,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
cagr,0.06265416093121443,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
ann_return,-0.004212509792215241,momentum-research-backtest.ipynb,2026-05-12T14:19:13.688908,"{""days_holding"": ""7"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""50""}"
