name,data,notebook,ts,parameters
ann_return,4.392921757690155,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae,-0.21787042339454646,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
cagr,759.3950629197702,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
fees,1042.8352202235005,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ann_std,1.7637108228404261,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe,0.6348758518307498,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sortino,6.209061971115618,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
maxdd,-0.6391375592392644,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mae_std,0.27004778744449204,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
sharpe,2.368733989899969,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
win_rate,0.6999360380116959,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
mfe_std,1.4535841398669824,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
ir,2.129981849585644,momentum-research-backtest.ipynb,2026-05-12T13:59:36.620483,"{""days_holding"": ""1"", ""top_percentile"": ""0.99"", ""bottom_percentile"": ""None"", ""days_momentum"": ""150""}"
