name,data,notebook,ts,parameters
ann_std,0.34094969731031505,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
cagr,0.753496876169939,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae_std,0.1181541202249628,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ann_return,0.39620634315656805,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
fees,0.10146480676337565,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
win_rate,0.5790764053482237,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sortino,2.1287140351096734,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe,0.4640183571556287,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mae,-0.10881396358689326,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
maxdd,-0.34078849037362696,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
sharpe,1.1993117696856563,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
ir,0.15305545431457415,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
mfe_std,1.5713305971634728,momentum-research-backtest.ipynb,2026-05-12T14:38:38.363733,"{""days_holding"": ""14"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""14""}"
