name,data,notebook,ts,parameters
mae_std,0.16939304006371925,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
cagr,3.5462309084599912,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
maxdd,-0.4707543423144878,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
ann_return,1.150114722540928,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
ann_std,0.7714944580968514,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
sortino,2.8579044950073516,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
mae,-0.22118216342842353,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
ir,0.9854344827740609,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
fees,0.16433634784149032,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
mfe_std,4.504644568078817,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
mfe,1.2224137443558656,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
win_rate,0.47961664772009593,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
sharpe,1.3578540631467688,momentum-research-backtest.ipynb,2026-05-12T15:57:57.861976,"{""days_holding"": ""60"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""120""}"
