name,data,notebook,ts,parameters
maxdd,-0.3004463275599919,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
cagr,-0.24805956226942547,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
fees,0.09193701643926955,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
mae_std,0.25950143845403034,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
mae,-0.11590928846874876,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
win_rate,0.6322100705764123,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
sortino,-2.02217449184045,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
ir,-1.0934527615920508,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
mfe,0.16019076756064612,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
mfe_std,0.3119367102752041,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
ann_std,0.1439067642951771,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
ann_return,-0.18732465696545228,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
sharpe,-1.334907645092834,momentum-research-backtest.ipynb,2026-05-12T15:41:56.954450,"{""days_holding"": ""60"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""0.5"", ""days_momentum"": ""50""}"
