name,data,notebook,ts,parameters
fees,0.08454003753874693,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
sortino,-2.4125743327734774,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
mfe_std,0.3947260199622577,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
mae,-0.1140797887083875,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
ann_return,-0.5322543649473088,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
maxdd,-0.5362056876246278,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
ir,-1.552506565135426,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
mae_std,0.3013583529805508,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
win_rate,0.5690558221830133,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
sharpe,-1.6269447427075314,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
cagr,-0.5680734275771964,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
mfe,0.13711722688158956,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
ann_std,0.3375348557159978,momentum-research-backtest.ipynb,2026-05-12T15:08:26.518838,"{""days_holding"": ""20"", ""top_percentile"": ""0.95"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""120""}"
