name,data,notebook,ts,parameters
maxdd,-0.36126860992395793,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
mae_std,0.14080163460078324,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
mfe_std,2.0260038110453142,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
ann_return,0.32878027275009536,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
fees,0.06315942224943549,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
sharpe,0.9016550863121453,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
cagr,0.5919262374368854,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
ann_std,0.36003878873297374,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
mae,-0.14821653231364984,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
ir,0.01646398235121553,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
win_rate,0.5454301147893414,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
sortino,1.5933132959960863,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
mfe,0.5912257308418403,momentum-research-backtest.ipynb,2026-05-12T15:21:13.886586,"{""days_holding"": ""30"", ""top_percentile"": ""0.5"", ""bottom_percentile"": ""None"", ""days_momentum"": ""60""}"
