name,data,notebook,ts,parameters
cagr,1.2583139724038732,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
maxdd,-0.3606400086043502,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
mae,-0.1145699284502305,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
mae_std,0.12516569303361902,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
ann_std,0.4104145629633557,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
ann_return,0.6084332929135783,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
mfe_std,2.213072937256892,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
sortino,2.678386507091114,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
ir,0.5722989559130829,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
fees,0.18073508807909816,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
win_rate,0.5726983359686889,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
sharpe,1.50471266400126,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
mfe,0.5835354548145415,momentum-research-backtest.ipynb,2026-05-12T15:02:10.975167,"{""days_holding"": ""20"", ""top_percentile"": ""0.75"", ""bottom_percentile"": ""None"", ""days_momentum"": ""21""}"
