name,data,notebook,ts,parameters
cagr,-0.23250742107153535,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mae_std,0.8016575742926038,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mfe_std,0.47757807276391073,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ir,-1.043693891101171,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
maxdd,-0.35986454835769277,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
win_rate,0.6029944681792496,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
sortino,-0.9827285659158478,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ann_return,-0.16659434418906002,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
sharpe,-0.6493772605903833,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mae,-0.28675495864226686,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
ann_std,0.2652024629802646,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
mfe,0.19693341504212336,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
fees,0.09552821385267168,momentum-research-backtest.ipynb,2026-05-12T13:50:48.031203,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.25"", ""days_momentum"": ""30""}"
