name,data,notebook,ts,parameters
ann_std,0.565979693173911,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
maxdd,-0.4226507514771688,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
mfe_std,3.6206007914223894,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
fees,0.40143426642954577,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
mae,-0.1409047250654809,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
ann_return,1.0667196158038652,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
mae_std,0.1343891205727895,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
win_rate,0.5947978452709058,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
sharpe,1.844482014842531,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
ir,1.1382414427299865,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
sortino,3.476705167717161,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
cagr,3.6949205728149277,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
mfe,0.9758022624992273,momentum-research-backtest.ipynb,2026-05-12T15:06:32.354927,"{""days_holding"": ""20"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""None"", ""days_momentum"": ""80""}"
