name,data,notebook,ts,parameters
cagr,1.244810474311869,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
ann_std,0.40052781884328303,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
sharpe,1.287667276415108,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
mae_std,0.6084553161872369,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
mfe_std,0.6746148442159228,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
maxdd,-0.3387177818254077,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
fees,0.38283138468507316,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
sortino,3.0152756168518957,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
ann_return,0.3943051466118413,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
ir,0.15721367248522966,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
mae,-0.23034129222617106,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
mfe,0.3028805905333248,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
win_rate,0.6494497048389098,momentum-research-backtest.ipynb,2026-05-12T13:52:02.810292,"{""days_holding"": ""1"", ""top_percentile"": ""0.9"", ""bottom_percentile"": ""0.05"", ""days_momentum"": ""40""}"
